CVE_ID,CVSS_Score,CVSS_Version,Severity,Description,Published_Date,EPSS_Score,EPSS_Percentile,KEV,Vulnerability_Age_Days,Severity_Encoded,CVSS_EPSS_Interaction,KEV_EPSS_Interaction
CVE-2021-24786,7.2,3.1,HIGH,"The Download Monitor WordPress plugin before 4.4.5 does not properly validate and escape the ""orderby"" GET parameter before using it in a SQL statement when viewing the logs, leading to an SQL Injection issue",2022-01-03 13:15:08.150000+00:00,0.17348,0.96889,0,1700,3.0,1.249056,0.0
CVE-2021-24828,5.4,3.1,MEDIUM,"The Mortgage Calculator / Loan Calculator WordPress plugin before 1.5.17 does not escape the some of the attributes of its mlcalc shortcode before outputting them, which could allow users with a role as low as contributor to perform Cross-Site Scripting attacks",2022-01-03 13:15:08.210000+00:00,0.00604,0.46493,0,1700,2.0,0.032616000000000006,0.0
CVE-2021-24831,7.5,3.1,HIGH,"All AJAX actions of the Tab WordPress plugin before 1.3.2 are available to both unauthenticated and authenticated users, allowing unauthenticated attackers to modify various data in the plugin, such as add/edit/delete arbitrary tabs.",2022-01-03 13:15:08.263000+00:00,0.01196,0.65872,0,1700,3.0,0.0897,0.0
CVE-2021-24893,7.5,3.1,HIGH,"The Stars Rating WordPress plugin before 3.5.1 does not validate the submitted rating, allowing submission of long integer, causing a Denial of Service in the comments section, or pending comment dashboard depending if the user sent it as unauthenticated or authenticated.",2022-01-03 13:15:08.317000+00:00,0.01553,0.73357,0,1700,3.0,0.11647500000000001,0.0
CVE-2021-24963,4.8,3.1,MEDIUM,"The LiteSpeed Cache WordPress plugin before 4.4.4 does not escape the qc_res parameter before outputting it back in the JS code of an admin page, leading to a Reflected Cross-Site Scripting",2022-01-03 13:15:08.457000+00:00,0.00654,0.48835,0,1700,2.0,0.031391999999999996,0.0
CVE-2021-24964,6.1,3.1,MEDIUM,"The LiteSpeed Cache WordPress plugin before 4.4.4 does not properly verify that requests are coming from QUIC.cloud servers, allowing attackers to make requests to certain endpoints by using a specific X-Forwarded-For header value. In addition, one of the endpoint could be used to set CSS code if a setting is enabled, which will then be output in some pages without being sanitised and escaped. Combining those two issues, an unauthenticated attacker could put Cross-Site Scripting payloads in pages visited by users.",2022-01-03 13:15:08.517000+00:00,0.01216,0.66442,0,1700,2.0,0.074176,0.0
CVE-2021-24973,6.1,3.1,MEDIUM,"The Site Reviews WordPress plugin before 5.17.3 does not sanitise and escape the site-reviews parameter of the glsr_action AJAX action (available to unauthenticated and any authenticated users), allowing them to perform Cross-Site Scripting attacks against logged in admins viewing the Tool dashboard of the plugin",2022-01-03 13:15:08.570000+00:00,0.01314,0.68702,0,1700,2.0,0.080154,0.0
CVE-2021-24991,4.8,3.1,MEDIUM,"The WooCommerce PDF Invoices & Packing Slips WordPress plugin before 2.10.5 does not escape the tab and section parameters before outputting it back in an attribute, leading to a Reflected Cross-Site Scripting in the admin dashboard",2022-01-03 13:15:08.627000+00:00,0.01188,0.65693,0,1700,2.0,0.057024,0.0
CVE-2021-24999,6.1,3.1,MEDIUM,"The Booster for WooCommerce WordPress plugin before 5.4.9 does not sanitise and escape the wcj_notice parameter before outputting it back in the admin dashboard when the Pdf Invoicing module is enabled, leading to a Reflected Cross-Site Scripting",2022-01-03 13:15:08.693000+00:00,0.00757,0.52638,0,1700,2.0,0.046177,0.0
CVE-2021-25000,6.1,3.1,MEDIUM,"The Booster for WooCommerce WordPress plugin before 5.4.9 does not sanitise and escape the wcj_delete_role parameter before outputting back in the admin dashboard when the General module is enabled, leading to a Reflected Cross-Site Scripting issue",2022-01-03 13:15:08.763000+00:00,0.00757,0.52638,0,1700,2.0,0.046177,0.0
CVE-2021-25001,6.1,3.1,MEDIUM,"The Booster for WooCommerce WordPress plugin before 5.4.9 does not sanitise and escape the wcj_create_products_xml_result parameter before outputting back in the admin dashboard when the Product XML Feeds module is enabled, leading to a Reflected Cross-Site Scripting issue",2022-01-03 13:15:08.833000+00:00,0.00757,0.52638,0,1700,2.0,0.046177,0.0
CVE-2021-25016,6.1,3.1,MEDIUM,"The Chaty WordPress plugin before 2.8.3 and Chaty Pro WordPress plugin before 2.8.2 do not sanitise and escape the search parameter before outputting it back in the admin dashboard, leading to a Reflected Cross-Site Scripting",2022-01-03 13:15:08.890000+00:00,0.01798,0.76895,0,1700,2.0,0.10967799999999998,0.0
CVE-2021-25020,4.9,3.1,MEDIUM,"The CAOS | Host Google Analytics Locally WordPress plugin before 4.1.9 does not validate the cache directory setting, allowing high privilege users to use a path traversal vector and delete arbitrary folders when uninstalling the plugin",2022-01-03 13:15:08.957000+00:00,0.01021,0.60975,0,1700,2.0,0.050029000000000004,0.0
CVE-2021-25021,4.9,3.1,MEDIUM,"The OMGF | Host Google Fonts Locally WordPress plugin before 4.5.12 does not validate the cache directory setting, allowing high privilege users to use a path traversal vector and delete arbitrary folders when uninstalling the plugin",2022-01-03 13:15:09.017000+00:00,0.01021,0.60976,0,1700,2.0,0.050029000000000004,0.0
CVE-2021-25022,6.1,3.1,MEDIUM,"The UpdraftPlus WordPress Backup Plugin WordPress plugin before 1.16.66 does not sanitise and escape the backup_timestamp and job_id parameter before outputting then back in admin pages, leading to Reflected Cross-Site Scripting issues",2022-01-03 13:15:09.077000+00:00,0.01122,0.63888,0,1700,2.0,0.068442,0.0
CVE-2021-25023,7.2,3.1,HIGH,"The Speed Booster Pack ⚡ PageSpeed Optimization Suite WordPress plugin before 4.3.3.1 does not escape the sbp_convert_table_name parameter before using it in a SQL statement to convert the related table, leading to an SQL injection",2022-01-03 13:15:09.137000+00:00,0.01112,0.63636,0,1700,3.0,0.080064,0.0
CVE-2021-25027,6.1,3.1,MEDIUM,"The PowerPack Addons for Elementor WordPress plugin before 2.6.2 does not escape the tab parameter before outputting it back in an attribute in the admin dashboard, leading to a Reflected Cross-Site Scripting issue",2022-01-03 13:15:09.193000+00:00,0.00876,0.5648,0,1700,2.0,0.053436,0.0
CVE-2021-25030,8.8,3.1,HIGH,"The Events Made Easy WordPress plugin before 2.2.36 does not sanitise and escape the search_text parameter before using it in a SQL statement via the eme_searchmail AJAX action, available to any authenticated users. As a result, users with a role as low as subscriber can call it and perform SQL injection attacks",2022-01-03 13:15:09.257000+00:00,0.01562,0.73488,0,1700,3.0,0.13745600000000002,0.0
CVE-2021-25040,6.1,3.1,MEDIUM,"The Booking Calendar WordPress plugin before 8.9.2 does not sanitise and escape the booking_type parameter before outputting it back in an admin page, leading to a Reflected Cross-Site Scripting",2022-01-03 13:15:09.313000+00:00,0.008,0.54045,0,1700,2.0,0.048799999999999996,0.0
CVE-2021-44674,6.5,3.1,MEDIUM,An information exposure issue has been discovered in Opmantek Open-AudIT 4.2.0. The vulnerability allows an authenticated attacker to read file outside of the restricted directory.,2022-01-03 13:15:09.997000+00:00,0.01046,0.61772,0,1700,2.0,0.06799000000000001,0.0
CVE-2021-45428,9.8,3.1,CRITICAL,TLR-2005KSH is affected by an incorrect access control vulnerability. THe PUT method is enabled so an attacker can upload arbitrary files including HTML and CGI formats.,2022-01-03 14:15:07.693000+00:00,0.56931,0.98995,0,1700,4.0,5.579238,0.0
CVE-2021-3837,6.1,3.1,MEDIUM,openwhyd is vulnerable to Improper Authorization,2022-01-03 15:15:08.480000+00:00,0.00522,0.42199,0,1700,2.0,0.031841999999999995,0.0
CVE-2021-46109,6.1,3.1,MEDIUM,Invalid input sanitizing leads to reflected Cross Site Scripting (XSS) in ASUS RT-AC52U_B1 3.0.0.4.380.10931 can lead to a user session hijack.,2022-01-03 15:15:09.097000+00:00,0.00702,0.50706,0,1700,2.0,0.042822,0.0
CVE-2021-45817,,,,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2018-11689. Reason: This candidate is a duplicate of CVE-2018-11689. Notes: All CVE users should reference CVE-2018-11689 instead of this candidate. All references and descriptions in this candidate have been removed to prevent accidental usage,2022-01-03 16:15:07.787000+00:00,,,0,1700,,,
CVE-2020-23026,7.5,3.1,HIGH,A NULL pointer dereference in the main() function dhry_1.c of dhrystone 2.1 causes a denial of service (DoS).,2022-01-03 20:15:07.780000+00:00,0.0104,0.61562,0,1699,3.0,0.078,0.0
CVE-2021-20147,5.3,3.1,MEDIUM,ManageEngine ADSelfService Plus below build 6116 contains an observable response discrepancy in the UMCP operation of the ChangePasswordAPI. This allows an unauthenticated remote attacker to determine whether a Windows domain user exists.,2022-01-03 22:15:08.503000+00:00,0.069,0.936,0,1699,2.0,0.3657,0.0
CVE-2021-20148,4.3,3.1,MEDIUM,"ManageEngine ADSelfService Plus below build 6116 stores the password policy file for each domain under the html/ web root with a predictable filename based on the domain name. When ADSSP is configured with multiple Windows domains, a user from one domain can obtain the password policy for another domain by authenticating to the service and then sending a request specifying the password policy file of the other domain.",2022-01-03 22:15:08.560000+00:00,0.01116,0.63752,0,1699,2.0,0.047987999999999996,0.0
CVE-2021-37098,7.5,3.1,HIGH,Hilinksvc service exists a Data Processing Errors vulnerability .Successful exploitation of this vulnerability may cause application crash.,2022-01-03 22:15:08.933000+00:00,0.00655,0.48877,0,1699,3.0,0.049125,0.0
CVE-2021-37110,7.5,3.1,HIGH,There is a Timing design defects in Smartphone.Successful exploitation of this vulnerability may affect service confidentiality.,2022-01-03 22:15:09+00:00,0.00679,0.49836,0,1699,3.0,0.050925,0.0
CVE-2021-37111,7.5,3.1,HIGH,There is a Memory leakage vulnerability in Smartphone.Successful exploitation of this vulnerability may cause memory exhaustion.,2022-01-03 22:15:09.057000+00:00,0.00675,0.49675,0,1699,3.0,0.050624999999999996,0.0
CVE-2021-37112,5.3,3.1,MEDIUM,Hisuite module has a External Control of System or Configuration Setting vulnerability.Successful exploitation of this vulnerability may lead to Firmware leak.,2022-01-03 22:15:09.113000+00:00,0.00483,0.39675,0,1699,2.0,0.025599,0.0
CVE-2021-37113,7.5,3.1,HIGH,There is a Privilege escalation vulnerability with the file system component in Smartphone.Successful exploitation of this vulnerability may affect service confidentiality.,2022-01-03 22:15:09.170000+00:00,0.00679,0.49835,0,1699,3.0,0.050925,0.0
CVE-2021-37114,5.3,3.1,MEDIUM,There is an Out-of-bounds read vulnerability in Smartphone.Successful exploitation of this vulnerability may affect service confidentiality.,2022-01-03 22:15:09.227000+00:00,0.00546,0.43608,0,1699,2.0,0.028938,0.0
CVE-2021-37116,9.1,3.1,CRITICAL,PCManager has a Weaknesses Introduced During Design vulnerability .Successful exploitation of this vulnerability may cause that the PIN of the subscriber is changed.,2022-01-03 22:15:09.287000+00:00,0.00741,0.52104,0,1699,4.0,0.06743099999999999,0.0
CVE-2021-37117,7.5,3.1,HIGH,There is a Service logic vulnerability in Smartphone.Successful exploitation of this vulnerability may cause WLAN DoS.,2022-01-03 22:15:09.347000+00:00,0.00675,0.49674,0,1699,3.0,0.050624999999999996,0.0
CVE-2021-37118,5.3,3.1,MEDIUM,The HwNearbyMain module has a Improper Handling of Exceptional Conditions vulnerability.Successful exploitation of this vulnerability may lead to message leak.,2022-01-03 22:15:09.400000+00:00,0.00541,0.43304,0,1699,2.0,0.028672999999999997,0.0
CVE-2021-37119,7.5,3.1,HIGH,There is a Service logic vulnerability in Smartphone.Successful exploitation of this vulnerability may cause WLAN DoS.,2022-01-03 22:15:09.450000+00:00,0.00675,0.49674,0,1699,3.0,0.050624999999999996,0.0
CVE-2021-37120,9.8,3.1,CRITICAL,There is a Double free vulnerability in Smartphone.Successful exploitation of this vulnerability may cause a kernel crash or privilege escalation.,2022-01-03 22:15:09.500000+00:00,0.00888,0.5678,0,1699,4.0,0.08702400000000002,0.0
CVE-2021-37121,9.8,3.1,CRITICAL,There is a Configuration defects in Smartphone.Successful exploitation of this vulnerability may elevate the MEID (IMEI) permission.,2022-01-03 22:15:09.550000+00:00,0.00741,0.52102,0,1699,4.0,0.072618,0.0
CVE-2021-37125,7.5,3.1,HIGH,Arbitrary file has a Exposure of Sensitive Information to an Unauthorized Actor vulnerability .Successful exploitation of this vulnerability may cause confidentiality is affected.,2022-01-03 22:15:09.597000+00:00,0.00672,0.49548,0,1699,3.0,0.0504,0.0
CVE-2021-37126,7.5,3.1,HIGH,Arbitrary file has a Exposure of Sensitive Information to an Unauthorized Actor vulnerability .Successful exploitation of this vulnerability may cause the directory is traversed.,2022-01-03 22:15:09.643000+00:00,0.00828,0.54968,0,1699,3.0,0.062099999999999995,0.0
CVE-2021-37128,9.8,3.1,CRITICAL,HwPCAssistant has a Path Traversal vulnerability .Successful exploitation of this vulnerability may write any file.,2022-01-03 22:15:09.690000+00:00,0.00874,0.56428,0,1699,4.0,0.085652,0.0
CVE-2021-37132,5.3,3.1,MEDIUM,"PackageManagerService has a Permissions, Privileges, and Access Controls vulnerability .Successful exploitation of this vulnerability may cause that Third-party apps can obtain the complete list of Harmony apps without permission.",2022-01-03 22:15:09.747000+00:00,0.00512,0.4159,0,1699,2.0,0.027136,0.0
CVE-2021-37133,7.5,3.1,HIGH,There is an Unauthorized file access vulnerability in Smartphones.Successful exploitation of this vulnerability may affect service confidentiality.,2022-01-03 22:15:09.800000+00:00,0.00679,0.49837,0,1699,3.0,0.050925,0.0
CVE-2021-37134,8.1,3.1,HIGH,Location-related APIs exists a Race Condition vulnerability.Successful exploitation of this vulnerability may use Higher Permissions for invoking the interface of location-related components.,2022-01-03 22:15:09.857000+00:00,0.00493,0.4034,0,1699,3.0,0.039933,0.0
CVE-2021-38576,7.5,3.1,HIGH,"A BIOS bug in firmware for a particular PC model leaves the Platform authorization value empty. This can be used to permanently brick the TPM in multiple ways, as well as to non-permanently DoS the system.",2022-01-03 22:15:09.903000+00:00,0.01165,0.65081,0,1699,3.0,0.08737500000000001,0.0
CVE-2021-39966,7.5,3.1,HIGH,There is an Uninitialized AOD driver structure in Smartphones.Successful exploitation of this vulnerability may affect service confidentiality.,2022-01-03 22:15:09.957000+00:00,0.00679,0.49835,0,1699,3.0,0.050925,0.0
CVE-2021-39967,7.5,3.1,HIGH,There is a Vulnerability of obtaining broadcast information improperly due to improper broadcast permission settings in Smartphones.Successful exploitation of this vulnerability may affect service confidentiality.,2022-01-03 22:15:10+00:00,0.00643,0.48338,0,1699,3.0,0.048225,0.0
CVE-2021-39968,7.5,3.1,HIGH,Changlian Blocklist has a Business Logic Errors vulnerability .Successful exploitation of this vulnerability may expand the attack surface of the message class.,2022-01-03 22:15:10.047000+00:00,0.00655,0.48874,0,1699,3.0,0.049125,0.0
CVE-2021-39969,7.5,3.1,HIGH,There is an Unauthorized file access vulnerability in Smartphones.Successful exploitation of this vulnerability may affect service confidentiality.,2022-01-03 22:15:10.093000+00:00,0.00679,0.49836,0,1699,3.0,0.050925,0.0
CVE-2021-39970,7.5,3.1,HIGH,HwPCAssistant has a Improper Input Validation vulnerability.Successful exploitation of this vulnerability may create any file with the system app permission.,2022-01-03 22:15:10.140000+00:00,0.00693,0.5038,0,1699,3.0,0.051975,0.0
CVE-2021-39971,7.5,3.1,HIGH,Password vault has a External Control of System or Configuration Setting vulnerability.Successful exploitation of this vulnerability could compromise confidentiality.,2022-01-03 22:15:10.190000+00:00,0.00672,0.49545,0,1699,3.0,0.0504,0.0
CVE-2021-39972,7.5,3.1,HIGH,MyHuawei-App has a Exposure of Sensitive Information to an Unauthorized Actor vulnerability.Successful exploitation of this vulnerability could compromise confidentiality.,2022-01-03 22:15:10.237000+00:00,0.00672,0.49545,0,1699,3.0,0.0504,0.0
CVE-2021-39973,7.5,3.1,HIGH,There is a Null pointer dereference in Smartphones.Successful exploitation of this vulnerability may cause the kernel to break down.,2022-01-03 22:15:10.283000+00:00,0.00697,0.5053,0,1699,3.0,0.052274999999999995,0.0
CVE-2021-39974,7.5,3.1,HIGH,There is an Out-of-bounds read in Smartphones.Successful exploitation of this vulnerability may affect service confidentiality.,2022-01-03 22:15:10.333000+00:00,0.00679,0.49836,0,1699,3.0,0.050925,0.0
CVE-2021-39975,7.5,3.1,HIGH,Hilinksvc has a Data Processing Errors vulnerability.Successful exploitation of this vulnerability may cause denial of service attacks.,2022-01-03 22:15:10.380000+00:00,0.00655,0.48875,0,1699,3.0,0.049125,0.0
CVE-2021-39977,7.5,3.1,HIGH,The HwNearbyMain module has a NULL Pointer Dereference vulnerability.Successful exploitation of this vulnerability may cause a process to restart.,2022-01-03 22:15:10.427000+00:00,0.00655,0.48875,0,1699,3.0,0.049125,0.0
CVE-2021-39978,7.5,3.1,HIGH,Telephony application has a SQL Injection vulnerability.Successful exploitation of this vulnerability may cause privacy and security issues.,2022-01-03 22:15:10.473000+00:00,0.00653,0.48783,0,1699,3.0,0.048975000000000005,0.0
CVE-2021-39979,9.8,3.1,CRITICAL,HHEE system has a Code Injection vulnerability.Successful exploitation of this vulnerability may affect HHEE system integrity.,2022-01-03 22:15:10.523000+00:00,0.01054,0.62008,0,1699,4.0,0.10329200000000001,0.0
CVE-2021-39980,5.3,3.1,MEDIUM,Telephony application has a Exposure of Sensitive Information to an Unauthorized Actor vulnerability.Successful exploitation of this vulnerability could lead to sensitive information disclosure.,2022-01-03 22:15:10.570000+00:00,0.00541,0.43304,0,1699,2.0,0.028672999999999997,0.0
