mapping_id,asset_id,asset_name,asset_type,criticality,internet_exposure,business_impact_score,environment,department_name,cve_id,cvss_score,cvss_version,severity,epss_score,epss_percentile,kev,vulnerability_age_days,severity_encoded,cvss_epss_interaction,kev_epss_interaction,remediation_hours,remediation_type,status,discovered_date
9439,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-20749,10.0,3.1,CRITICAL,0.04008,0.89818,0,1662,4.0,0.4008,0.0,40.0,Upgrade,Open,2026-05-31 08:55:24.379397
10876,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-21141,10.0,3.1,CRITICAL,0.0316,0.87068,0,1654,4.0,0.316,0.0,9.0,Patch,Open,2026-01-18 08:55:24.481655
10884,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-21196,10.0,3.1,CRITICAL,0.03663,0.88835,0,1654,4.0,0.3663,0.0,8.5,Patch,Open,2026-04-04 08:55:24.481655
10886,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-21215,10.0,3.1,CRITICAL,0.01412,0.70802,0,1654,4.0,0.1412,0.0,40.0,Upgrade,Open,2026-02-23 08:55:24.482738
14985,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24760,10.0,3.1,CRITICAL,0.49081,0.98795,0,1632,4.0,4.9081,0.0,8.5,Patch,Open,2026-04-25 08:55:24.804042
17021,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-27474,10.0,3.1,CRITICAL,0.01612,0.74223,0,1620,4.0,0.1611999999999999,0.0,40.0,Upgrade,Open,2026-08-10 08:55:24.965481
17484,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24783,10.0,3.1,CRITICAL,0.01147,0.64535,0,1618,4.0,0.1147,0.0,9.5,Patch,Open,2026-02-15 08:55:25.007394
18639,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24796,10.0,3.1,CRITICAL,0.03741,0.89061,0,1612,4.0,0.3741,0.0,40.0,Upgrade,Open,2025-10-12 08:55:25.079309
18641,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-24796,10.0,3.1,CRITICAL,0.03741,0.89061,0,1612,4.0,0.3741,0.0,40.0,Upgrade,Open,2026-07-06 08:55:25.079309
18644,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2022-24796,10.0,3.1,CRITICAL,0.03741,0.89061,0,1612,4.0,0.3741,0.0,6.0,Patch,Open,2026-02-24 08:55:25.079309
466,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,Data & Analytics,CVE-2022-21643,10.0,3.1,CRITICAL,0.01197,0.65915,0,1698,4.0,0.1197,0.0,4.0,Patch,Open,2026-07-28 08:55:23.839899
468,ASSET-026,Corporate Email Server,Server,MEDIUM,1,6,Corporate,IT Infrastructure,CVE-2022-21643,10.0,3.1,CRITICAL,0.01197,0.65915,0,1698,4.0,0.1197,0.0,6.5,Patch,Open,2026-03-14 08:55:23.839899
17003,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,Data & Analytics,CVE-2021-27464,10.0,3.1,CRITICAL,0.03481,0.88271,0,1620,4.0,0.3481,0.0,23.0,Upgrade,Open,2025-11-11 08:55:24.961977
17009,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,Data & Analytics,CVE-2021-27468,10.0,3.1,CRITICAL,0.03493,0.88311,0,1620,4.0,0.3493,0.0,5.5,Patch,Open,2026-06-03 08:55:24.963713
17016,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,Data & Analytics,CVE-2021-27472,10.0,3.1,CRITICAL,0.05657,0.92425,0,1620,4.0,0.5657,0.0,24.0,Upgrade,Open,2025-12-18 08:55:24.964716
465,ASSET-008,Notification & Email Server,Server,MEDIUM,1,5,Production,Core Engineering,CVE-2022-21643,10.0,3.1,CRITICAL,0.01197,0.65915,0,1698,4.0,0.1197,0.0,6.0,Patch,Open,2026-02-21 08:55:23.839899
3891,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-21275,10.0,3.1,CRITICAL,0.01813,0.77105,0,1684,4.0,0.1813,0.0,5.0,Patch,Open,2026-01-07 08:55:24.057821
3894,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-21275,10.0,3.1,CRITICAL,0.01813,0.77105,0,1684,4.0,0.1813,0.0,6.0,Patch,Open,2026-06-18 08:55:24.057821
4806,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-21389,10.0,3.1,CRITICAL,0.0186,0.77724,0,1684,4.0,0.186,0.0,28.0,Upgrade,Open,2026-05-27 08:55:24.089105
4809,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-21389,10.0,3.1,CRITICAL,0.0186,0.77724,0,1684,4.0,0.186,0.0,31.5,Upgrade,Open,2026-06-23 08:55:24.089105
4816,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-21390,10.0,3.1,CRITICAL,0.0237,0.82625,0,1684,4.0,0.237,0.0,5.5,Patch,Open,2026-04-26 08:55:24.089629
4819,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-21390,10.0,3.1,CRITICAL,0.0237,0.82625,0,1684,4.0,0.237,0.0,7.0,Patch,Open,2026-04-12 08:55:24.089629
7946,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-21960,10.0,3.1,CRITICAL,0.02639,0.84487,0,1667,4.0,0.2639,0.0,22.0,Upgrade,Open,2025-11-16 08:55:24.278359
7948,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-21961,10.0,3.1,CRITICAL,0.02639,0.84486,0,1667,4.0,0.2639,0.0,28.0,Upgrade,Open,2026-05-09 08:55:24.279296
9145,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-22536,10.0,3.1,CRITICAL,0.97945,0.99906,1,1662,4.0,9.7945,0.97945,31.5,Upgrade,Open,2026-08-15 08:55:24.363404
10890,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-21215,10.0,3.1,CRITICAL,0.01412,0.70802,0,1654,4.0,0.1412,0.0,6.5,Patch,Open,2026-06-22 08:55:24.482738
14987,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-24760,10.0,3.1,CRITICAL,0.49081,0.98795,0,1632,4.0,4.9081,0.0,4.5,Patch,Open,2025-10-11 08:55:24.804042
14994,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-24760,10.0,3.1,CRITICAL,0.49081,0.98795,0,1632,4.0,4.9081,0.0,6.0,Patch,Open,2025-12-16 08:55:24.804042
17024,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-27476,10.0,3.1,CRITICAL,0.04111,0.90045,0,1620,4.0,0.4111,0.0,5.0,Patch,Open,2025-09-25 08:55:24.966102
17521,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-22995,10.0,3.1,CRITICAL,0.02758,0.85208,0,1618,4.0,0.2758,0.0,26.5,Upgrade,Open,2025-11-12 08:55:25.009967
18642,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-24796,10.0,3.1,CRITICAL,0.03741,0.89061,0,1612,4.0,0.3741,0.0,25.5,Upgrade,Open,2026-04-30 08:55:25.079309
18643,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-24796,10.0,3.1,CRITICAL,0.03741,0.89061,0,1612,4.0,0.3741,0.0,5.0,Patch,Open,2025-11-15 08:55:25.079309
18649,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-24796,10.0,3.1,CRITICAL,0.03741,0.89061,0,1612,4.0,0.3741,0.0,7.0,Patch,Open,2025-09-27 08:55:25.079309
447,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,DevOps,CVE-2021-43832,10.0,3.1,CRITICAL,0.0257,0.84041,0,1698,4.0,0.257,0.0,5.5,Patch,Open,2026-02-21 08:55:23.839899
9141,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,DevOps,CVE-2022-22536,10.0,3.1,CRITICAL,0.97945,0.99906,1,1662,4.0,9.7945,0.97945,5.0,Patch,Open,2026-08-25 08:55:24.363404
17487,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,DevOps,CVE-2022-24783,10.0,3.1,CRITICAL,0.01147,0.64535,0,1618,4.0,0.1147,0.0,4.5,Patch,Open,2026-04-16 08:55:25.007394
17783,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,DevOps,CVE-2022-0735,10.0,3.1,CRITICAL,0.13227,0.96096,0,1615,4.0,1.3227,0.0,4.5,Patch,Open,2026-08-04 08:55:25.029464
18645,ASSET-017,Vulnerability Scanner Host,Server,MEDIUM,0,4,Production,Security Operations,CVE-2022-24796,10.0,3.1,CRITICAL,0.03741,0.89061,0,1612,4.0,0.3741,0.0,5.0,Patch,Open,2026-04-30 08:55:25.079309
449,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,IT Infrastructure,CVE-2021-43832,10.0,3.1,CRITICAL,0.0257,0.84041,0,1698,4.0,0.257,0.0,21.0,Upgrade,Open,2026-06-18 08:55:23.839899
3892,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-21275,10.0,3.1,CRITICAL,0.01813,0.77105,0,1684,4.0,0.1813,0.0,26.0,Upgrade,Open,2025-11-09 08:55:24.057821
4807,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-21389,10.0,3.1,CRITICAL,0.0186,0.77724,0,1684,4.0,0.186,0.0,4.5,Patch,Open,2026-01-23 08:55:24.089105
4817,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-21390,10.0,3.1,CRITICAL,0.0237,0.82625,0,1684,4.0,0.237,0.0,4.0,Patch,Open,2026-04-26 08:55:24.089629
9140,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-22536,10.0,3.1,CRITICAL,0.97945,0.99906,1,1662,4.0,9.7945,0.97945,23.0,Upgrade,Open,2026-04-09 08:55:24.363404
9142,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-22536,10.0,3.1,CRITICAL,0.97945,0.99906,1,1662,4.0,9.7945,0.97945,18.0,Upgrade,Open,2025-09-25 08:55:24.363404
10887,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-21215,10.0,3.1,CRITICAL,0.01412,0.70802,0,1654,4.0,0.1412,0.0,22.0,Upgrade,Open,2025-09-21 08:55:24.482738
13104,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,IT Infrastructure,CVE-2022-22947,10.0,3.1,CRITICAL,0.98253,0.99911,1,1640,4.0,9.8253,0.98253,3.5,Patch,Open,2025-09-23 08:55:24.647919
14988,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-24760,10.0,3.1,CRITICAL,0.49081,0.98795,0,1632,4.0,4.9081,0.0,28.0,Upgrade,Open,2025-11-11 08:55:24.804042
14990,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-24760,10.0,3.1,CRITICAL,0.49081,0.98795,0,1632,4.0,4.9081,0.0,3.5,Patch,Open,2025-09-29 08:55:24.804042
14992,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,IT Infrastructure,CVE-2022-24760,10.0,3.1,CRITICAL,0.49081,0.98795,0,1632,4.0,4.9081,0.0,22.0,Upgrade,Open,2026-04-19 08:55:24.804042
16998,ASSET-027,Employee Endpoint Fleet,Laptop,LOW,0,3,Corporate,IT Infrastructure,CVE-2021-27460,10.0,3.1,CRITICAL,0.03195,0.87208,0,1620,4.0,0.3195,0.0,3.5,Patch,Open,2026-04-18 08:55:24.961977
17486,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-24783,10.0,3.1,CRITICAL,0.01147,0.64535,0,1618,4.0,0.1147,0.0,5.0,Patch,Open,2025-10-12 08:55:25.007394
17488,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-24783,10.0,3.1,CRITICAL,0.01147,0.64535,0,1618,4.0,0.1147,0.0,21.5,Upgrade,Open,2026-04-11 08:55:25.007394
17784,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,Core Engineering,CVE-2022-0735,10.0,3.1,CRITICAL,0.13227,0.96096,0,1615,4.0,1.3227,0.0,22.5,Upgrade,Open,2026-04-28 08:55:25.029464
18646,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,Core Engineering,CVE-2022-24796,10.0,3.1,CRITICAL,0.03741,0.89061,0,1612,4.0,0.3741,0.0,28.0,Upgrade,Open,2026-03-20 08:55:25.079309
448,ASSET-023,Test / QA Server,Server,LOW,0,2,Development,DevOps,CVE-2021-43832,10.0,3.1,CRITICAL,0.0257,0.84041,0,1698,4.0,0.257,0.0,3.5,Patch,Open,2026-07-12 08:55:23.839899
467,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2022-21643,10.0,3.1,CRITICAL,0.01197,0.65915,0,1698,4.0,0.1197,0.0,4.0,Patch,Open,2025-10-14 08:55:23.839899
11025,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2022-0543,10.0,3.1,CRITICAL,0.99351,0.99937,1,1653,4.0,9.9351,0.99351,4.0,Patch,Open,2025-09-10 08:55:24.505910
14989,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2022-24760,10.0,3.1,CRITICAL,0.49081,0.98795,0,1632,4.0,4.9081,0.0,3.5,Patch,Open,2025-10-18 08:55:24.804042
17004,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2021-27464,10.0,3.1,CRITICAL,0.03481,0.88271,0,1620,4.0,0.3481,0.0,4.0,Patch,Open,2025-12-05 08:55:24.961977
17010,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2021-27468,10.0,3.1,CRITICAL,0.03493,0.88311,0,1620,4.0,0.3493,0.0,4.0,Patch,Open,2026-07-24 08:55:24.963713
17017,ASSET-019,Staging Database,Database,LOW,0,2,Staging,Core Engineering,CVE-2021-27472,10.0,3.1,CRITICAL,0.05657,0.92425,0,1620,4.0,0.5657,0.0,17.0,Upgrade,Open,2026-03-28 08:55:24.964716
18647,ASSET-023,Test / QA Server,Server,LOW,0,2,Development,DevOps,CVE-2022-24796,10.0,3.1,CRITICAL,0.03741,0.89061,0,1612,4.0,0.3741,0.0,3.5,Patch,Open,2026-03-17 08:55:25.079309
1788,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,Payments & Finance,CVE-2022-21675,9.9,3.1,CRITICAL,0.02544,0.83866,0,1690,4.0,0.251856,0.0,17.0,Patch,Open,2025-10-09 08:55:23.918427
9534,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,Payments & Finance,CVE-2021-42940,9.9,3.1,CRITICAL,0.01085,0.62881,0,1661,4.0,0.107415,0.0,19.5,Patch,Open,2026-05-29 08:55:24.388402
534,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2021-43779,9.9,3.1,CRITICAL,0.09132,0.94939,0,1697,4.0,0.904068,0.0,40.0,Upgrade,Open,2026-01-31 08:55:23.845474
3549,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,Payments & Finance,CVE-2021-35683,9.9,3.1,CRITICAL,0.01191,0.65772,0,1684,4.0,0.117909,0.0,8.5,Patch,Open,2026-05-21 08:55:24.047723
3895,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,Payments & Finance,CVE-2022-21276,9.9,3.1,CRITICAL,0.01138,0.6431,0,1684,4.0,0.112662,0.0,10.5,Patch,Open,2026-08-14 08:55:24.057821
4820,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,Payments & Finance,CVE-2022-21391,9.9,3.1,CRITICAL,0.01208,0.66204,0,1684,4.0,0.119592,0.0,40.0,Upgrade,Open,2025-10-02 08:55:24.090050
8306,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2021-43928,9.9,3.1,CRITICAL,0.01865,0.77787,0,1665,4.0,0.184635,0.0,9.0,Patch,Open,2026-05-15 08:55:24.304132
10560,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2022-24663,9.9,3.1,CRITICAL,0.02047,0.79835,0,1656,4.0,0.202653,0.0,9.0,Patch,Open,2026-08-05 08:55:24.458733
17153,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,Core Engineering,CVE-2022-24768,9.9,3.1,CRITICAL,0.0125,0.67292,0,1620,4.0,0.12375,0.0,8.0,Patch,Open,2025-09-26 08:55:24.976963
1789,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2022-21675,9.9,3.1,CRITICAL,0.02544,0.83866,0,1690,4.0,0.251856,0.0,9.0,Patch,Open,2026-03-08 08:55:23.918427
1790,ASSET-007,Order Management System,Server,HIGH,0,8,Production,Core Engineering,CVE-2022-21675,9.9,3.1,CRITICAL,0.02544,0.83866,0,1690,4.0,0.251856,0.0,6.5,Patch,Open,2026-07-03 08:55:23.918427
1795,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2022-21675,9.9,3.1,CRITICAL,0.02544,0.83866,0,1690,4.0,0.251856,0.0,7.5,Patch,Open,2026-01-14 08:55:23.918427
3550,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2021-35683,9.9,3.1,CRITICAL,0.01191,0.65772,0,1684,4.0,0.117909,0.0,8.0,Patch,Open,2025-09-08 08:55:24.047723
3552,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,IT Infrastructure,CVE-2021-35683,9.9,3.1,CRITICAL,0.01191,0.65772,0,1684,4.0,0.117909,0.0,8.5,Patch,Open,2025-10-07 08:55:24.047723
3556,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2021-35683,9.9,3.1,CRITICAL,0.01191,0.65772,0,1684,4.0,0.117909,0.0,35.5,Upgrade,Open,2025-10-05 08:55:24.047723
3896,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2022-21276,9.9,3.1,CRITICAL,0.01138,0.6431,0,1684,4.0,0.112662,0.0,40.0,Upgrade,Open,2025-10-12 08:55:24.057821
3898,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,IT Infrastructure,CVE-2022-21276,9.9,3.1,CRITICAL,0.01138,0.6431,0,1684,4.0,0.112662,0.0,9.0,Patch,Open,2026-05-02 08:55:24.057821
3902,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2022-21276,9.9,3.1,CRITICAL,0.01138,0.6431,0,1684,4.0,0.112662,0.0,7.5,Patch,Open,2026-01-11 08:55:24.057821
4821,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2022-21391,9.9,3.1,CRITICAL,0.01208,0.66204,0,1684,4.0,0.119592,0.0,8.0,Patch,Open,2025-09-09 08:55:24.090050
4823,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,IT Infrastructure,CVE-2022-21391,9.9,3.1,CRITICAL,0.01208,0.66204,0,1684,4.0,0.119592,0.0,8.0,Patch,Open,2025-10-04 08:55:24.090050
4827,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2022-21391,9.9,3.1,CRITICAL,0.01208,0.66204,0,1684,4.0,0.119592,0.0,32.0,Upgrade,Open,2026-02-13 08:55:24.090050
8796,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,IT Infrastructure,CVE-2021-36302,9.9,3.1,CRITICAL,0.00933,0.58234,0,1662,4.0,0.092367,0.0,7.5,Patch,Open,2025-12-24 08:55:24.338409
9535,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2021-42940,9.9,3.1,CRITICAL,0.01085,0.62881,0,1661,4.0,0.107415,0.0,9.0,Patch,Open,2026-02-21 08:55:24.388402
9537,ASSET-007,Order Management System,Server,HIGH,0,8,Production,Core Engineering,CVE-2021-42940,9.9,3.1,CRITICAL,0.01085,0.62881,0,1661,4.0,0.107415,0.0,7.5,Patch,Open,2026-08-12 08:55:24.388402
9542,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2021-42940,9.9,3.1,CRITICAL,0.01085,0.62881,0,1661,4.0,0.107415,0.0,6.0,Patch,Open,2026-01-20 08:55:24.388402
10559,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2022-24663,9.9,3.1,CRITICAL,0.02047,0.79835,0,1656,4.0,0.202653,0.0,7.5,Patch,Open,2025-11-07 08:55:24.458733
10561,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2022-24664,9.9,3.1,CRITICAL,0.0165,0.7482,0,1656,4.0,0.16335,0.0,7.5,Patch,Open,2026-07-17 08:55:24.458733
10562,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2022-24665,9.9,3.1,CRITICAL,0.026,0.8424,0,1656,4.0,0.2574,0.0,8.5,Patch,Open,2026-01-02 08:55:24.458733
10577,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2021-3781,9.9,3.1,CRITICAL,0.83913,0.99672,0,1655,4.0,8.307387,0.0,7.0,Patch,Open,2025-12-09 08:55:24.460729
12218,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,IT Infrastructure,CVE-2021-42952,9.9,3.1,CRITICAL,0.01571,0.73635,0,1646,4.0,0.155529,0.0,8.0,Patch,Open,2026-08-31 08:55:24.588320
13421,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2022-0767,9.9,3.1,CRITICAL,0.00985,0.599,0,1637,4.0,0.0975149999999999,0.0,8.5,Patch,Open,2025-10-08 08:55:24.665967
3551,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-35683,9.9,3.1,CRITICAL,0.01191,0.65772,0,1684,4.0,0.117909,0.0,7.5,Patch,Open,2026-03-03 08:55:24.047723
3553,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-35683,9.9,3.1,CRITICAL,0.01191,0.65772,0,1684,4.0,0.117909,0.0,9.5,Patch,Open,2025-09-14 08:55:24.047723
3897,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-21276,9.9,3.1,CRITICAL,0.01138,0.6431,0,1684,4.0,0.112662,0.0,8.0,Patch,Open,2026-05-30 08:55:24.057821
3899,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-21276,9.9,3.1,CRITICAL,0.01138,0.6431,0,1684,4.0,0.112662,0.0,8.5,Patch,Open,2025-11-12 08:55:24.057821
4822,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-21391,9.9,3.1,CRITICAL,0.01208,0.66204,0,1684,4.0,0.119592,0.0,7.5,Patch,Open,2026-05-18 08:55:24.090050
4824,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-21391,9.9,3.1,CRITICAL,0.01208,0.66204,0,1684,4.0,0.119592,0.0,40.0,Upgrade,Open,2026-03-18 08:55:24.090050
7286,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-23603,9.9,3.1,CRITICAL,0.00994,0.60178,0,1671,4.0,0.098406,0.0,9.0,Patch,Open,2026-03-15 08:55:24.232152
9536,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-42940,9.9,3.1,CRITICAL,0.01085,0.62881,0,1661,4.0,0.107415,0.0,40.0,Upgrade,Open,2026-02-07 08:55:24.388402
13332,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-32008,9.9,3.1,CRITICAL,0.00996,0.60248,0,1639,4.0,0.098604,0.0,9.0,Patch,Open,2026-08-31 08:55:24.660970
8795,ASSET-026,Corporate Email Server,Server,MEDIUM,1,6,Corporate,IT Infrastructure,CVE-2021-36302,9.9,3.1,CRITICAL,0.00933,0.58234,0,1662,4.0,0.092367,0.0,5.5,Patch,Open,2026-02-19 08:55:24.338409
1791,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-21675,9.9,3.1,CRITICAL,0.02544,0.83866,0,1690,4.0,0.251856,0.0,5.0,Patch,Open,2025-12-31 08:55:23.918427
1796,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-21675,9.9,3.1,CRITICAL,0.02544,0.83866,0,1690,4.0,0.251856,0.0,6.0,Patch,Open,2025-12-03 08:55:23.918427
3554,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-35683,9.9,3.1,CRITICAL,0.01191,0.65772,0,1684,4.0,0.117909,0.0,22.5,Upgrade,Open,2025-11-05 08:55:24.047723
3557,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-35683,9.9,3.1,CRITICAL,0.01191,0.65772,0,1684,4.0,0.117909,0.0,37.0,Upgrade,Open,2026-05-17 08:55:24.047723
3900,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-21276,9.9,3.1,CRITICAL,0.01138,0.6431,0,1684,4.0,0.112662,0.0,5.5,Patch,Open,2026-05-27 08:55:24.057821
3903,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-21276,9.9,3.1,CRITICAL,0.01138,0.6431,0,1684,4.0,0.112662,0.0,34.5,Upgrade,Open,2026-07-02 08:55:24.057821
4825,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-21391,9.9,3.1,CRITICAL,0.01208,0.66204,0,1684,4.0,0.119592,0.0,25.0,Upgrade,Open,2025-12-09 08:55:24.090050
4828,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-21391,9.9,3.1,CRITICAL,0.01208,0.66204,0,1684,4.0,0.119592,0.0,7.0,Patch,Open,2025-09-26 08:55:24.090050
